sentances,predictions
"This article details the various musculoskeletal imaging features of the other connective tissue diseases such as scleroderma and progressive systemic sclerosis, systemic lupus erythematosus, Still's disease, dermatomyositis and polymyositis, Sjogrens syndrome, and mixed connective tissue disease.France.Rehabilitation; Warsaw, Poland.Leeds, Leeds, United Kingdom.France.Epub 2018 Apr 19.severe autoimmune thrombocytopenia and hemolytic anemia in a patient with Sjogrens syndrome].","[{'This': 'O'}, {'article': 'O'}, {'details': 'O'}, {'the': 'O'}, {'various': 'O'}, {'musculoskeletal': 'O'}, {'imaging': 'O'}, {'features': 'O'}, {'of': 'O'}, {'the': 'O'}, {'other': 'O'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'diseases': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'scleroderma': 'I-Entity'}, {'and': 'O'}, {'progressive': 'O'}, {'systemic': 'B-Entity'}, {'sclerosis,': 'I-Entity'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus,': 'I-Entity'}, {""Still's"": 'B-Entity'}, {'disease,': 'I-Entity'}, {'dermatomyositis': 'I-Entity'}, {'and': 'O'}, {'polymyositis,': 'I-Entity'}, {'Sjogrens': 'O'}]"
"A man in his thirties was admitted with a constellation of fatigue, flank pain, weight loss and bilateral acute anterior uveitis.","[{'A': 'O'}, {'man': 'O'}, {'in': 'O'}, {'his': 'O'}, {'thirties': 'O'}, {'was': 'O'}, {'admitted': 'O'}, {'with': 'O'}, {'a': 'O'}, {'constellation': 'O'}, {'of': 'O'}, {'fatigue,': 'I-Entity'}, {'flank': 'B-Entity'}, {'pain,': 'I-Entity'}, {'weight': 'B-Entity'}, {'loss': 'I-Entity'}, {'and': 'O'}, {'bilateral': 'O'}, {'acute': 'O'}, {'anterior': 'B-Entity'}, {'uveitis.': 'I-Entity'}]"
We demonstrated an increase of serum IL-21 with systemic activity.,"[{'We': 'O'}, {'demonstrated': 'O'}, {'an': 'O'}, {'increase': 'O'}, {'of': 'O'}, {'serum': 'O'}, {'IL-21': 'O'}, {'with': 'O'}, {'systemic': 'O'}, {'activity.': 'O'}]"
"The sensitivity of EliA CTD Screen for systemic lupus erythematosus, systemic sclerosis, primary Sjogrens syndrome, mixed connective tissue disease, and inflammatory myopathy was 74%, 72%, 89%, 100%, and 39%, respectively.","[{'The': 'O'}, {'sensitivity': 'O'}, {'of': 'O'}, {'EliA': 'O'}, {'CTD': 'O'}, {'Screen': 'O'}, {'for': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus,': 'I-Entity'}, {'systemic': 'B-Entity'}, {'sclerosis,': 'I-Entity'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome,': 'I-Entity'}, {'mixed': 'B-Entity'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disease,': 'I-Entity'}, {'and': 'O'}, {'inflammatory': 'B-Entity'}, {'myopathy': 'I-Entity'}, {'was': 'O'}, {'74%,': 'O'}, {'72%,': 'O'}, {'89%,': 'O'}, {'100%,': 'O'}, {'and': 'O'}, {'39%,': 'O'}, {'respectively.': 'O'}]"
"In a subset of SLE patients (14 of 46), but in none of the controls, the levels of circulating Tfh cells (defined as circulating CXCR5+CD4+ cells with high expression of Tfh-associated molecules, such as inducible T cell costimulator or programmed death 1) were increased.","[{'In': 'O'}, {'a': 'O'}, {'subset': 'O'}, {'of': 'O'}, {'SLE': 'I-Entity'}, {'patients': 'O'}, {'(14': 'O'}, {'of': 'O'}, {'46),': 'O'}, {'but': 'O'}, {'in': 'O'}, {'none': 'O'}, {'of': 'O'}, {'the': 'O'}, {'controls,': 'O'}, {'the': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'circulating': 'O'}, {'Tfh': 'O'}, {'cells': 'O'}, {'(defined': 'O'}, {'as': 'O'}, {'circulating': 'O'}, {'CXCR5+CD4+': 'O'}, {'cells': 'O'}, {'with': 'O'}, {'high': 'O'}, {'expression': 'O'}, {'of': 'O'}, {'Tfh-associated': 'O'}, {'molecules,': 'O'}, {'such': 'O'}, {'as': 'O'}, {'inducible': 'O'}, {'T': 'O'}, {'cell': 'O'}, {'costimulator': 'O'}]"
Increased GRP78 and sXBP1 expression was found in experimental dry eye and Sjogren syndrome models and was GC specific.,"[{'Increased': 'O'}, {'GRP78': 'O'}, {'and': 'O'}, {'sXBP1': 'O'}, {'expression': 'O'}, {'was': 'O'}, {'found': 'O'}, {'in': 'O'}, {'experimental': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'and': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'models': 'O'}, {'and': 'O'}, {'was': 'O'}, {'GC': 'O'}, {'specific.': 'O'}]"
"Unlike bone marrow plugs where MSCs were initially isolated, compact bone has minimal (amount of) hematopoietic cells and thus facilitates the MSCs isolation process.","[{'Unlike': 'O'}, {'bone': 'O'}, {'marrow': 'O'}, {'plugs': 'O'}, {'where': 'O'}, {'MSCs': 'O'}, {'were': 'O'}, {'initially': 'O'}, {'isolated,': 'O'}, {'compact': 'O'}, {'bone': 'O'}, {'has': 'O'}, {'minimal': 'O'}, {'(amount': 'O'}, {'of)': 'O'}, {'hematopoietic': 'O'}, {'cells': 'O'}, {'and': 'O'}, {'thus': 'O'}, {'facilitates': 'O'}, {'the': 'O'}, {'MSCs': 'O'}, {'isolation': 'O'}, {'process.': 'O'}]"
"A gynecologic evaluation is needed both in pSS and nS-SS to assess genital involvement and, eventually, to address a therapy targeted to genital symptoms.Division of Rheumatology Department of Science for Woman and Child Health (A.D.M.","[{'A': 'O'}, {'gynecologic': 'O'}, {'evaluation': 'O'}, {'is': 'O'}, {'needed': 'O'}, {'both': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'and': 'O'}, {'nS-SS': 'O'}, {'to': 'O'}, {'assess': 'O'}, {'genital': 'O'}, {'involvement': 'O'}, {'and,': 'O'}, {'eventually,': 'O'}, {'to': 'O'}, {'address': 'O'}, {'a': 'O'}, {'therapy': 'O'}, {'targeted': 'O'}, {'to': 'O'}, {'genital': 'O'}, {'symptoms.Division': 'O'}, {'of': 'O'}, {'Rheumatology': 'O'}, {'Department': 'O'}, {'of': 'O'}, {'Science': 'O'}, {'for': 'O'}, {'Woman': 'O'}, {'and': 'O'}, {'Child': 'O'}, {'Health': 'O'}, {'(A.D.M.': 'O'}]"
No one autoantibody has been identified as the definite cause of pulmonary hypertension.,"[{'No': 'O'}, {'one': 'O'}, {'autoantibody': 'O'}, {'has': 'O'}, {'been': 'O'}, {'identified': 'O'}, {'as': 'O'}, {'the': 'O'}, {'definite': 'O'}, {'cause': 'O'}, {'of': 'O'}, {'pulmonary': 'B-Entity'}, {'hypertension.': 'I-Entity'}]"
"People with pSS also described a range of ocular symptoms including pain, dryness, and itching, which were compounded by fatigue.","[{'People': 'O'}, {'with': 'O'}, {'pSS': 'I-Entity'}, {'also': 'O'}, {'described': 'O'}, {'a': 'O'}, {'range': 'O'}, {'of': 'O'}, {'ocular': 'B-Entity'}, {'symptoms': 'I-Entity'}, {'including': 'O'}, {'pain,': 'I-Entity'}, {'dryness,': 'I-Entity'}, {'and': 'O'}, {'itching,': 'I-Entity'}, {'which': 'O'}, {'were': 'O'}, {'compounded': 'O'}, {'by': 'O'}, {'fatigue.': 'I-Entity'}]"
"Salivary and serum FLCs were assayed in 15 patients and 13 patients, respectively, and in 15 controls.","[{'Salivary': 'O'}, {'and': 'O'}, {'serum': 'O'}, {'FLCs': 'O'}, {'were': 'O'}, {'assayed': 'O'}, {'in': 'O'}, {'15': 'O'}, {'patients': 'O'}, {'and': 'O'}, {'13': 'O'}, {'patients,': 'O'}, {'respectively,': 'O'}, {'and': 'O'}, {'in': 'O'}, {'15': 'O'}, {'controls.': 'O'}]"
To compare parotid diffusion-weighted images (DWIs) taken before and after abatacept therapy in patients with Sjogrens syndrome (SS) associated with rheumatoid arthritis (RA) and to examine the utility in evaluation and prediction of response to therapy.,"[{'To': 'O'}, {'compare': 'O'}, {'parotid': 'O'}, {'diffusion-weighted': 'O'}, {'images': 'O'}, {'(DWIs)': 'O'}, {'taken': 'O'}, {'before': 'O'}, {'and': 'O'}, {'after': 'O'}, {'abatacept': 'I-Entity'}, {'therapy': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'rheumatoid': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'(RA)': 'O'}, {'and': 'O'}, {'to': 'O'}, {'examine': 'O'}, {'the': 'O'}, {'utility': 'O'}, {'in': 'O'}, {'evaluation': 'O'}, {'and': 'O'}, {'prediction': 'O'}, {'of': 'O'}, {'response': 'O'}, {'to': 'O'}, {'therapy.': 'O'}]"
"Published data on the use of biological therapies in PSS, the possible roles for other biological therapies and the potential challenges for their use.","[{'Published': 'O'}, {'data': 'O'}, {'on': 'O'}, {'the': 'O'}, {'use': 'O'}, {'of': 'O'}, {'biological': 'O'}, {'therapies': 'O'}, {'in': 'O'}, {'PSS,': 'I-Entity'}, {'the': 'O'}, {'possible': 'O'}, {'roles': 'O'}, {'for': 'O'}, {'other': 'O'}, {'biological': 'O'}, {'therapies': 'O'}, {'and': 'O'}, {'the': 'O'}, {'potential': 'O'}, {'challenges': 'O'}, {'for': 'O'}, {'their': 'O'}, {'use.': 'O'}]"
Neuromyelitis optica (NMO) is a demyelinating disease of the central nervous system that preferentially affects the optic nerves and spinal cord.,"[{'Neuromyelitis': 'B-Entity'}, {'optica': 'I-Entity'}, {'(NMO)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'demyelinating': 'B-Entity'}, {'disease': 'I-Entity'}, {'of': 'O'}, {'the': 'I-Entity'}, {'central': 'I-Entity'}, {'nervous': 'I-Entity'}, {'system': 'I-Entity'}, {'that': 'O'}, {'preferentially': 'O'}, {'affects': 'O'}, {'the': 'O'}, {'optic': 'O'}, {'nerves': 'O'}, {'and': 'O'}, {'spinal': 'O'}, {'cord.': 'O'}]"
"Periocular lesions, such as eyelid involvement and orbital inflammation, are relatively rare and, in case of orbital masses, may require a biopsy control.","[{'Periocular': 'B-Entity'}, {'lesions,': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'eyelid': 'B-Entity'}, {'involvement': 'I-Entity'}, {'and': 'O'}, {'orbital': 'B-Entity'}, {'inflammation,': 'I-Entity'}, {'are': 'O'}, {'relatively': 'O'}, {'rare': 'O'}, {'and,': 'O'}, {'in': 'O'}, {'case': 'O'}, {'of': 'O'}, {'orbital': 'B-Entity'}, {'masses,': 'I-Entity'}, {'may': 'O'}, {'require': 'O'}, {'a': 'O'}, {'biopsy': 'O'}, {'control.': 'O'}]"
"The duration of AST treatment was 1-6 months in 25%, 6-12 months in 24%, 1-2 years in 22%, and 2-3 years in 29% of the participants.","[{'The': 'O'}, {'duration': 'O'}, {'of': 'O'}, {'AST': 'I-Entity'}, {'treatment': 'O'}, {'was': 'O'}, {'1-6': 'O'}, {'months': 'O'}, {'in': 'O'}, {'25%,': 'O'}, {'6-12': 'O'}, {'months': 'O'}, {'in': 'O'}, {'24%,': 'O'}, {'1-2': 'O'}, {'years': 'O'}, {'in': 'O'}, {'22%,': 'O'}, {'and': 'O'}, {'2-3': 'O'}, {'years': 'O'}, {'in': 'O'}, {'29%': 'O'}, {'of': 'O'}, {'the': 'O'}, {'participants.': 'O'}]"
Antibodies to the SS-A level was 127U/ml.,"[{'Antibodies': 'O'}, {'to': 'O'}, {'the': 'O'}, {'SS-A': 'I-Entity'}, {'level': 'O'}, {'was': 'O'}, {'127U/ml.': 'O'}]"
"One year after the onset of symptoms acrocyanosis and digital necrosis, gastric adenocarcinoma was diagnosed, without metastatic disease, and surgical treatment was performed.","[{'One': 'O'}, {'year': 'O'}, {'after': 'O'}, {'the': 'O'}, {'onset': 'O'}, {'of': 'O'}, {'symptoms': 'O'}, {'acrocyanosis': 'I-Entity'}, {'and': 'O'}, {'digital': 'B-Entity'}, {'necrosis,': 'I-Entity'}, {'gastric': 'B-Entity'}, {'adenocarcinoma': 'I-Entity'}, {'was': 'O'}, {'diagnosed,': 'O'}, {'without': 'O'}, {'metastatic': 'O'}, {'disease,': 'O'}, {'and': 'O'}, {'surgical': 'O'}, {'treatment': 'O'}, {'was': 'O'}, {'performed.': 'O'}]"
"Evidence was graded in categories I-IV and a treatment algorithm, comprising first line, second line and rescue therapies for ocular dryness associated with SS was proposed.","[{'Evidence': 'O'}, {'was': 'O'}, {'graded': 'O'}, {'in': 'O'}, {'categories': 'O'}, {'I-IV': 'O'}, {'and': 'O'}, {'a': 'O'}, {'treatment': 'O'}, {'algorithm,': 'O'}, {'comprising': 'O'}, {'first': 'O'}, {'line,': 'O'}, {'second': 'O'}, {'line': 'O'}, {'and': 'O'}, {'rescue': 'O'}, {'therapies': 'O'}, {'for': 'O'}, {'ocular': 'B-Entity'}, {'dryness': 'I-Entity'}, {'associated': 'O'}, {'with': 'O'}, {'SS': 'I-Entity'}, {'was': 'O'}, {'proposed.': 'O'}]"
"B cell subsets and function were analyzed in peripheral blood from 66 adult patients with primary SS (including 14 patients with B cell lymphoproliferative disease [LPD]) and 30 healthy donors, using flow cytometry, calcium mobilization, and gene array analysis.","[{'B': 'O'}, {'cell': 'O'}, {'subsets': 'O'}, {'and': 'O'}, {'function': 'O'}, {'were': 'O'}, {'analyzed': 'O'}, {'in': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'from': 'O'}, {'66': 'O'}, {'adult': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'primary': 'O'}, {'SS': 'I-Entity'}, {'(including': 'O'}, {'14': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'B': 'B-Entity'}, {'cell': 'I-Entity'}, {'lymphoproliferative': 'I-Entity'}, {'disease': 'I-Entity'}, {'[LPD])': 'O'}, {'and': 'O'}, {'30': 'O'}, {'healthy': 'O'}, {'donors,': 'O'}, {'using': 'O'}, {'flow': 'O'}, {'cytometry,': 'O'}, {'calcium': 'I-Entity'}, {'mobilization,': 'O'}, {'and': 'O'}, {'gene': 'O'}, {'array': 'O'}, {'analysis.': 'O'}]"
"We found that all of the costimulatory molecules were expressed in duct epithelial cells of salivary glands from MRL-Fas(lpr) mice, whereas immunoreactivity was absent or weak in the MRL/+ mice.","[{'We': 'O'}, {'found': 'O'}, {'that': 'O'}, {'all': 'O'}, {'of': 'O'}, {'the': 'O'}, {'costimulatory': 'O'}, {'molecules': 'O'}, {'were': 'O'}, {'expressed': 'O'}, {'in': 'O'}, {'duct': 'O'}, {'epithelial': 'O'}, {'cells': 'O'}, {'of': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'from': 'O'}, {'MRL-Fas(lpr)': 'O'}, {'mice,': 'O'}, {'whereas': 'O'}, {'immunoreactivity': 'O'}, {'was': 'O'}, {'absent': 'O'}, {'or': 'O'}, {'weak': 'O'}, {'in': 'O'}, {'the': 'O'}, {'MRL/+': 'O'}, {'mice.': 'O'}]"
"The specific criteria for this diagnosis are reviewed including the symptoms, antinuclear antibodies (ANA), extractable nuclear antigen antibodies (ENA), abnormal salivary scintigraphy and positive Schirmer test.","[{'The': 'O'}, {'specific': 'O'}, {'criteria': 'O'}, {'for': 'O'}, {'this': 'O'}, {'diagnosis': 'O'}, {'are': 'O'}, {'reviewed': 'O'}, {'including': 'O'}, {'the': 'O'}, {'symptoms,': 'O'}, {'antinuclear': 'O'}, {'antibodies': 'O'}, {'(ANA),': 'O'}, {'extractable': 'O'}, {'nuclear': 'O'}, {'antigen': 'O'}, {'antibodies': 'O'}, {'(ENA),': 'O'}, {'abnormal': 'O'}, {'salivary': 'O'}, {'scintigraphy': 'O'}, {'and': 'O'}, {'positive': 'O'}, {'Schirmer': 'O'}, {'test.': 'O'}]"
"We conducted a baseline assessment of salivary flow and saliva sampling for the measurement of sodium, chlorine, potassium, calcium and phosphate electrolytes, and the determination of anti-Ro/SSA and La/SSB antibodies; a serum sampling was made to assess antibody positivity.","[{'We': 'O'}, {'conducted': 'O'}, {'a': 'O'}, {'baseline': 'O'}, {'assessment': 'O'}, {'of': 'O'}, {'salivary': 'O'}, {'flow': 'O'}, {'and': 'O'}, {'saliva': 'O'}, {'sampling': 'O'}, {'for': 'O'}, {'the': 'O'}, {'measurement': 'O'}, {'of': 'O'}, {'sodium,': 'I-Entity'}, {'chlorine,': 'I-Entity'}, {'potassium,': 'I-Entity'}, {'calcium': 'I-Entity'}, {'and': 'O'}, {'phosphate': 'I-Entity'}, {'electrolytes,': 'O'}, {'and': 'O'}, {'the': 'O'}, {'determination': 'O'}, {'of': 'O'}, {'anti-Ro/SSA': 'O'}, {'and': 'O'}, {'La/SSB': 'O'}, {'antibodies;': 'O'}, {'a': 'O'}, {'serum': 'O'}, {'sampling': 'O'}, {'was': 'O'}, {'made': 'O'}, {'to': 'O'}, {'assess': 'O'}, {'antibody': 'O'}, {'positivity.': 'O'}]"
"The prevalence of DES subjects with anxiety or depression symptoms was significantly higher than in the control group (P‚Äö√Ñ√¢=‚Äö√Ñ√¢0.003, P‚Äö√Ñ√¢<‚Äö√Ñ√¢0.001).","[{'The': 'O'}, {'prevalence': 'O'}, {'of': 'O'}, {'DES': 'I-Entity'}, {'subjects': 'O'}, {'with': 'O'}, {'anxiety': 'I-Entity'}, {'or': 'O'}, {'depression': 'I-Entity'}, {'symptoms': 'O'}, {'was': 'O'}, {'significantly': 'O'}, {'higher': 'O'}, {'than': 'O'}, {'in': 'O'}, {'the': 'O'}, {'control': 'O'}, {'group': 'O'}, {'(P‚Äö√Ñ√¢=‚Äö√Ñ√¢0.003,': 'O'}, {'P‚Äö√Ñ√¢<‚Äö√Ñ√¢0.001).': 'O'}]"
TO was increased in RA patients with or without sSS.,"[{'TO': 'O'}, {'was': 'O'}, {'increased': 'O'}, {'in': 'O'}, {'RA': 'I-Entity'}, {'patients': 'O'}, {'with': 'O'}, {'or': 'O'}, {'without': 'O'}, {'sSS.': 'O'}]"
"Compared with primary SS, RA/SS patients were older, had more severe arthritis, anaemia and lung involvement; a lower incidence of fever, rash, leucopenia, thrombocytopenia and hyperthyroidism; and a higher frequency of RF, anti-keratin antibody, anti-perinuclear factor and anti-cyclic citrullinated antibodies (P < 0.05).","[{'Compared': 'O'}, {'with': 'O'}, {'primary': 'O'}, {'SS,': 'I-Entity'}, {'RA/SS': 'I-Entity'}, {'patients': 'O'}, {'were': 'O'}, {'older,': 'O'}, {'had': 'O'}, {'more': 'O'}, {'severe': 'O'}, {'arthritis,': 'I-Entity'}, {'anaemia': 'I-Entity'}, {'and': 'O'}, {'lung': 'I-Entity'}, {'involvement;': 'O'}, {'a': 'O'}, {'lower': 'O'}, {'incidence': 'O'}, {'of': 'O'}, {'fever,': 'I-Entity'}, {'rash,': 'I-Entity'}, {'leucopenia,': 'I-Entity'}, {'thrombocytopenia': 'I-Entity'}, {'and': 'O'}, {'hyperthyroidism;': 'I-Entity'}, {'and': 'O'}, {'a': 'O'}, {'higher': 'O'}, {'frequency': 'O'}, {'of': 'O'}, {'RF,': 'O'}, {'anti-keratin': 'O'}]"
Retrospective study based on the presence or absence of anti-Ro52 antibodies in patients with pSS.,"[{'Retrospective': 'O'}, {'study': 'O'}, {'based': 'O'}, {'on': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'or': 'O'}, {'absence': 'O'}, {'of': 'O'}, {'anti-Ro52': 'O'}, {'antibodies': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'pSS.': 'I-Entity'}]"
"From a cohort of 584 SS patients followed in our department from 1980 to 2010, we retrospectively analyzed 53 consecutive NHL cases.","[{'From': 'O'}, {'a': 'O'}, {'cohort': 'O'}, {'of': 'O'}, {'584': 'O'}, {'SS': 'I-Entity'}, {'patients': 'O'}, {'followed': 'O'}, {'in': 'O'}, {'our': 'O'}, {'department': 'O'}, {'from': 'O'}, {'1980': 'O'}, {'to': 'O'}, {'2010,': 'O'}, {'we': 'O'}, {'retrospectively': 'O'}, {'analyzed': 'O'}, {'53': 'O'}, {'consecutive': 'O'}, {'NHL': 'I-Entity'}, {'cases.': 'O'}]"
"Four months after the initiation of colchicine treatment, she presented with MCTD-related pulmonary artery hypertension.","[{'Four': 'O'}, {'months': 'O'}, {'after': 'O'}, {'the': 'O'}, {'initiation': 'O'}, {'of': 'O'}, {'colchicine': 'I-Entity'}, {'treatment,': 'O'}, {'she': 'O'}, {'presented': 'O'}, {'with': 'O'}, {'MCTD-related': 'I-Entity'}, {'pulmonary': 'B-Entity'}, {'artery': 'I-Entity'}, {'hypertension.': 'I-Entity'}]"
"A total of 92 subjects who met American-European consensus criteria for the diagnosis of pSS completed a questionnaire that included health history, medication use, illness perceptions, pain severity, mood, fatigue, pain anxiety, and pain catastrophizing.","[{'A': 'O'}, {'total': 'O'}, {'of': 'O'}, {'92': 'O'}, {'subjects': 'O'}, {'who': 'O'}, {'met': 'O'}, {'American-European': 'O'}, {'consensus': 'O'}, {'criteria': 'O'}, {'for': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'completed': 'O'}, {'a': 'O'}, {'questionnaire': 'O'}, {'that': 'O'}, {'included': 'O'}, {'health': 'O'}, {'history,': 'O'}, {'medication': 'O'}, {'use,': 'O'}, {'illness': 'O'}, {'perceptions,': 'O'}, {'pain': 'I-Entity'}, {'severity,': 'O'}, {'mood,': 'O'}, {'fatigue,': 'I-Entity'}, {'pain': 'I-Entity'}, {'anxiety,': 'I-Entity'}, {'and': 'O'}, {'pain': 'I-Entity'}, {'catastrophizing.': 'O'}]"
"As discussed, overexpression of type I IFN and BAFF on one hand and IL-6 and IL-21 on the other hand are critically involved in the enhanced plasma cell formation in pSS patients.","[{'As': 'O'}, {'discussed,': 'O'}, {'overexpression': 'O'}, {'of': 'O'}, {'type': 'O'}, {'I': 'O'}, {'IFN': 'O'}, {'and': 'O'}, {'BAFF': 'O'}, {'on': 'O'}, {'one': 'O'}, {'hand': 'O'}, {'and': 'O'}, {'IL-6': 'O'}, {'and': 'O'}, {'IL-21': 'O'}, {'on': 'O'}, {'the': 'O'}, {'other': 'O'}, {'hand': 'O'}, {'are': 'O'}, {'critically': 'O'}, {'involved': 'O'}, {'in': 'O'}, {'the': 'O'}, {'enhanced': 'O'}, {'plasma': 'O'}, {'cell': 'O'}, {'formation': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients.': 'O'}]"
Altogether 13 patients were identified.,"[{'Altogether': 'O'}, {'13': 'O'}, {'patients': 'O'}, {'were': 'O'}, {'identified.': 'O'}]"
"Its clinical diagnosis is not easy because FM-like symptoms are frequent, and its differential diagnosis with other causes of chronic diffuse pain is difficult.","[{'Its': 'O'}, {'clinical': 'O'}, {'diagnosis': 'O'}, {'is': 'O'}, {'not': 'O'}, {'easy': 'O'}, {'because': 'O'}, {'FM-like': 'I-Entity'}, {'symptoms': 'O'}, {'are': 'O'}, {'frequent,': 'O'}, {'and': 'O'}, {'its': 'O'}, {'differential': 'O'}, {'diagnosis': 'O'}, {'with': 'O'}, {'other': 'O'}, {'causes': 'O'}, {'of': 'O'}, {'chronic': 'O'}, {'diffuse': 'O'}, {'pain': 'I-Entity'}, {'is': 'O'}, {'difficult.': 'O'}]"
"Specifically, we compare the diagnostic accuracy of lung ultrasound with traditional imaging techniques and pulmonary functional tests.Pisa, Italy.","[{'Specifically,': 'O'}, {'we': 'O'}, {'compare': 'O'}, {'the': 'O'}, {'diagnostic': 'O'}, {'accuracy': 'O'}, {'of': 'O'}, {'lung': 'O'}, {'ultrasound': 'O'}, {'with': 'O'}, {'traditional': 'O'}, {'imaging': 'O'}, {'techniques': 'O'}, {'and': 'O'}, {'pulmonary': 'O'}, {'functional': 'O'}, {'tests.Pisa,': 'O'}, {'Italy.': 'O'}]"
"MRI of left knee was highly consistent with tuberculous arthritis, which was further confirmed by positive blood culture of Mycobacterium tuberculosis and acid-fast stain of synovial fluid.and dental management with a 6-year follow-up.","[{'MRI': 'O'}, {'of': 'O'}, {'left': 'O'}, {'knee': 'O'}, {'was': 'O'}, {'highly': 'O'}, {'consistent': 'O'}, {'with': 'O'}, {'tuberculous': 'B-Entity'}, {'arthritis,': 'I-Entity'}, {'which': 'O'}, {'was': 'O'}, {'further': 'O'}, {'confirmed': 'O'}, {'by': 'O'}, {'positive': 'O'}, {'blood': 'O'}, {'culture': 'O'}, {'of': 'O'}, {'Mycobacterium': 'B-Entity'}, {'tuberculosis': 'I-Entity'}, {'and': 'O'}, {'acid-fast': 'O'}, {'stain': 'O'}, {'of': 'O'}, {'synovial': 'O'}, {'fluid.and': 'O'}, {'dental': 'O'}, {'management': 'O'}, {'with': 'O'}, {'a': 'O'}, {'6-year': 'O'}, {'follow-up.': 'O'}]"
We therefore hypothesized that EGF secretion would be diminished in SS and that this could affect gastric target cells.,"[{'We': 'O'}, {'therefore': 'O'}, {'hypothesized': 'O'}, {'that': 'O'}, {'EGF': 'O'}, {'secretion': 'O'}, {'would': 'O'}, {'be': 'O'}, {'diminished': 'O'}, {'in': 'O'}, {'SS': 'I-Entity'}, {'and': 'O'}, {'that': 'O'}, {'this': 'O'}, {'could': 'O'}, {'affect': 'O'}, {'gastric': 'O'}, {'target': 'O'}, {'cells.': 'O'}]"
