sentances,predictions
"A total of 1463 studies were identified, from which 17 full text articles were screened and 5 studies were included in the review; a total of 130 participants were randomized.","[{'A': 'O'}, {'total': 'O'}, {'of': 'O'}, {'1463': 'O'}, {'studies': 'O'}, {'were': 'O'}, {'identified,': 'O'}, {'from': 'O'}, {'which': 'O'}, {'17': 'O'}, {'full': 'O'}, {'text': 'O'}, {'articles': 'O'}, {'were': 'O'}, {'screened': 'O'}, {'and': 'O'}, {'5': 'O'}, {'studies': 'O'}, {'were': 'O'}, {'included': 'O'}, {'in': 'O'}, {'the': 'O'}, {'review;': 'O'}, {'a': 'O'}, {'total': 'O'}, {'of': 'O'}, {'130': 'O'}, {'participants': 'O'}, {'were': 'O'}, {'randomized.': 'O'}]"
Primary Sjogren syndrome (SS) is an autoimmune disease mainly affecting the exocrine glands causing a sicca syndrome.,"[{'Primary': 'B-Entity'}, {'Sjogren': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'an': 'O'}, {'autoimmune': 'B-Entity'}, {'disease': 'I-Entity'}, {'mainly': 'O'}, {'affecting': 'O'}, {'the': 'O'}, {'exocrine': 'O'}, {'glands': 'O'}, {'causing': 'O'}, {'a': 'O'}, {'sicca': 'B-Entity'}, {'syndrome.': 'I-Entity'}]"
"Neurological examination disclosed bilateral temporal pallor of the optic disc, atrophy and fasciculation of the right side of the tongue, dysesthesia in four limbs, mild motor weakness of both lower limbs, hyperreflexia in the right leg, pathological reflexes in bilateral lower limbs, and spastic bladder.","[{'Neurological': 'O'}, {'examination': 'O'}, {'disclosed': 'O'}, {'bilateral': 'O'}, {'temporal': 'B-Entity'}, {'pallor': 'I-Entity'}, {'of': 'I-Entity'}, {'the': 'I-Entity'}, {'optic': 'I-Entity'}, {'disc,': 'I-Entity'}, {'atrophy': 'I-Entity'}, {'and': 'O'}, {'fasciculation': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'right': 'O'}, {'side': 'O'}, {'of': 'O'}, {'the': 'O'}, {'tongue,': 'O'}, {'dysesthesia': 'I-Entity'}, {'in': 'O'}, {'four': 'O'}, {'limbs,': 'O'}, {'mild': 'O'}, {'motor': 'B-Entity'}, {'weakness': 'I-Entity'}, {'of': 'O'}, {'both': 'O'}, {'lower': 'O'}, {'limbs,': 'O'}, {'hyperreflexia': 'I-Entity'}, {'in': 'O'}, {'the': 'O'}, {'right': 'O'}, {'leg,': 'O'}, {'pathological': 'B-Entity'}, {'reflexes': 'O'}]"
Diagnosis of pSS requires an invasive tissue biopsy and a delay in diagnosis of pSS has been frequently reported.,"[{'Diagnosis': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'requires': 'O'}, {'an': 'O'}, {'invasive': 'O'}, {'tissue': 'O'}, {'biopsy': 'O'}, {'and': 'O'}, {'a': 'O'}, {'delay': 'O'}, {'in': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'has': 'O'}, {'been': 'O'}, {'frequently': 'O'}, {'reported.': 'O'}]"
"Shrinking lung syndrome (SLS) is an uncommon feature of systemic lupus erythematosus (SLE) characterized by dyspnea, pleuritic chest pain, diaphragmatic elevation, restrictive ventilatory defect and reduced respiratory muscle strength as measured by volitional tests.","[{'Shrinking': 'B-Entity'}, {'lung': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(SLS)': 'O'}, {'is': 'O'}, {'an': 'O'}, {'uncommon': 'O'}, {'feature': 'O'}, {'of': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus': 'I-Entity'}, {'(SLE)': 'O'}, {'characterized': 'O'}, {'by': 'O'}, {'dyspnea,': 'I-Entity'}, {'pleuritic': 'B-Entity'}, {'chest': 'B-Entity'}, {'pain,': 'I-Entity'}, {'diaphragmatic': 'O'}, {'elevation,': 'I-Entity'}, {'restrictive': 'B-Entity'}, {'ventilatory': 'I-Entity'}, {'defect': 'I-Entity'}, {'and': 'O'}, {'reduced': 'O'}, {'respiratory': 'O'}, {'muscle': 'O'}, {'strength': 'O'}, {'as': 'O'}, {'measured': 'O'}, {'by': 'O'}, {'volitional': 'O'}]"
"IgG4-related disease (IgG4-RD) is a recently recognized fibro-inflammatory disorder, which may affect many organs, and often comes to clinical attention due to tumor-like organ swelling or is identified incidentally by specific biopsy findings.","[{'IgG4-related': 'B-Entity'}, {'disease': 'I-Entity'}, {'(IgG4-RD)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'recently': 'O'}, {'recognized': 'O'}, {'fibro-inflammatory': 'B-Entity'}, {'disorder,': 'I-Entity'}, {'which': 'O'}, {'may': 'O'}, {'affect': 'O'}, {'many': 'O'}, {'organs,': 'O'}, {'and': 'O'}, {'often': 'O'}, {'comes': 'O'}, {'to': 'O'}, {'clinical': 'O'}, {'attention': 'O'}, {'due': 'O'}, {'to': 'O'}, {'tumor-like': 'I-Entity'}, {'organ': 'B-Entity'}, {'swelling': 'I-Entity'}, {'or': 'O'}, {'is': 'O'}, {'identified': 'O'}, {'incidentally': 'O'}, {'by': 'O'}, {'specific': 'O'}, {'biopsy': 'O'}, {'findings.': 'O'}]"
"In addition, only patients affected by pSS without HT had evidence of cryoglobulins, cutaneous vasculitis with palpable purpura, peripheral neuropathy, and development of lymphoma, although all these manifestations were observed in a 4.1-8.2 % of the cases, without reaching statistical significance.","[{'In': 'O'}, {'addition,': 'O'}, {'only': 'O'}, {'patients': 'O'}, {'affected': 'O'}, {'by': 'O'}, {'pSS': 'O'}, {'without': 'O'}, {'HT': 'I-Entity'}, {'had': 'O'}, {'evidence': 'O'}, {'of': 'O'}, {'cryoglobulins,': 'O'}, {'cutaneous': 'B-Entity'}, {'vasculitis': 'I-Entity'}, {'with': 'O'}, {'palpable': 'O'}, {'purpura,': 'I-Entity'}, {'peripheral': 'B-Entity'}, {'neuropathy,': 'I-Entity'}, {'and': 'O'}, {'development': 'O'}, {'of': 'O'}, {'lymphoma,': 'I-Entity'}, {'although': 'O'}, {'all': 'O'}, {'these': 'O'}, {'manifestations': 'O'}, {'were': 'O'}, {'observed': 'O'}, {'in': 'O'}, {'a': 'O'}, {'4.1-8.2': 'O'}]"
"Herein we review the evidence regarding the association of these antibodies with HLA background, demographic, clinical, glandular dysfunction, other serologic features and response to treatment in patients with pSS.Nutrici‚àö‚â•n SZ, Vasco de Quiroga 15.","[{'Herein': 'O'}, {'we': 'O'}, {'review': 'O'}, {'the': 'O'}, {'evidence': 'O'}, {'regarding': 'O'}, {'the': 'O'}, {'association': 'O'}, {'of': 'O'}, {'these': 'O'}, {'antibodies': 'O'}, {'with': 'O'}, {'HLA': 'O'}, {'background,': 'O'}, {'demographic,': 'O'}, {'clinical,': 'O'}, {'glandular': 'B-Entity'}, {'dysfunction,': 'I-Entity'}, {'other': 'O'}, {'serologic': 'O'}, {'features': 'O'}, {'and': 'O'}, {'response': 'O'}, {'to': 'O'}, {'treatment': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'pSS.Nutrici‚àö‚â•n': 'I-Entity'}]"
"The most common reasons for referrals included positive review of systems (60%), severe dry eye symptoms (51%) or ocular signs (47%), or dry eye that is refractory to treatment (42%).","[{'The': 'O'}, {'most': 'O'}, {'common': 'O'}, {'reasons': 'O'}, {'for': 'O'}, {'referrals': 'O'}, {'included': 'O'}, {'positive': 'O'}, {'review': 'O'}, {'of': 'O'}, {'systems': 'O'}, {'(60%),': 'O'}, {'severe': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'symptoms': 'O'}, {'(51%)': 'O'}, {'or': 'O'}, {'ocular': 'O'}, {'signs': 'O'}, {'(47%),': 'O'}, {'or': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'that': 'O'}, {'is': 'O'}, {'refractory': 'O'}, {'to': 'O'}, {'treatment': 'O'}, {'(42%).': 'O'}]"
A growing body of evidence presents a link between chronic inflammatory rheumatic diseases and atherosclerosis.,"[{'A': 'O'}, {'growing': 'O'}, {'body': 'O'}, {'of': 'O'}, {'evidence': 'O'}, {'presents': 'O'}, {'a': 'O'}, {'link': 'O'}, {'between': 'O'}, {'chronic': 'O'}, {'inflammatory': 'B-Entity'}, {'rheumatic': 'I-Entity'}, {'diseases': 'I-Entity'}, {'and': 'O'}, {'atherosclerosis.': 'I-Entity'}]"
"Aromatase inhibitors (AIs) are widely prescribed for post-menopausal hormone receptor-positive breast cancer; however, musculoskeletal symptoms limit their tolerability.","[{'Aromatase': 'O'}, {'inhibitors': 'O'}, {'(AIs)': 'O'}, {'are': 'O'}, {'widely': 'O'}, {'prescribed': 'O'}, {'for': 'O'}, {'post-menopausal': 'O'}, {'hormone': 'O'}, {'receptor-positive': 'O'}, {'breast': 'B-Entity'}, {'cancer;': 'I-Entity'}, {'however,': 'O'}, {'musculoskeletal': 'B-Entity'}, {'symptoms': 'O'}, {'limit': 'O'}, {'their': 'O'}, {'tolerability.': 'O'}]"
Rose bengal staining of the ocular surface is an important observation in the detection of SS and the differentiation of pSS and KCS.barbaracafferyeyes@yahoo.ca2010 Jan 27.,"[{'Rose': 'B-Entity'}, {'bengal': 'I-Entity'}, {'staining': 'O'}, {'of': 'O'}, {'the': 'O'}, {'ocular': 'O'}, {'surface': 'O'}, {'is': 'O'}, {'an': 'O'}, {'important': 'O'}, {'observation': 'O'}, {'in': 'O'}, {'the': 'O'}, {'detection': 'O'}, {'of': 'O'}, {'SS': 'I-Entity'}, {'and': 'O'}, {'the': 'O'}, {'differentiation': 'O'}, {'of': 'O'}, {'pSS': 'O'}, {'and': 'O'}, {'KCS.barbaracafferyeyes@yahoo.ca2010': 'I-Entity'}, {'Jan': 'O'}, {'27.': 'O'}]"
The WHO reports that one of the major chronic conditions affecting the elderly worldwide is musculoskeletal disorders that are associated with long-term pain and disability.,"[{'The': 'O'}, {'WHO': 'O'}, {'reports': 'O'}, {'that': 'O'}, {'one': 'O'}, {'of': 'O'}, {'the': 'O'}, {'major': 'O'}, {'chronic': 'O'}, {'conditions': 'O'}, {'affecting': 'O'}, {'the': 'O'}, {'elderly': 'O'}, {'worldwide': 'O'}, {'is': 'O'}, {'musculoskeletal': 'B-Entity'}, {'disorders': 'I-Entity'}, {'that': 'O'}, {'are': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'long-term': 'O'}, {'pain': 'I-Entity'}, {'and': 'O'}, {'disability.': 'I-Entity'}]"
"Early recognition of disease can prevent end-organ damage and, as more cases are diagnosed, its relationship to SS may be elucidated leading to further advances in treatment and surveillance.Floor, Dayton, OH 45409.Force, 4881 Sugar Maple Drive, WPAFB, OH 45433.","[{'Early': 'O'}, {'recognition': 'O'}, {'of': 'O'}, {'disease': 'O'}, {'can': 'O'}, {'prevent': 'O'}, {'end-organ': 'B-Entity'}, {'damage': 'I-Entity'}, {'and,': 'O'}, {'as': 'O'}, {'more': 'O'}, {'cases': 'O'}, {'are': 'O'}, {'diagnosed,': 'O'}, {'its': 'O'}, {'relationship': 'O'}, {'to': 'O'}, {'SS': 'I-Entity'}, {'may': 'O'}, {'be': 'O'}, {'elucidated': 'O'}, {'leading': 'O'}, {'to': 'O'}, {'further': 'O'}, {'advances': 'O'}, {'in': 'O'}, {'treatment': 'O'}, {'and': 'O'}, {'surveillance.Floor,': 'O'}, {'Dayton,': 'O'}, {'OH': 'O'}, {'45409.Force,': 'O'}, {'4881': 'O'}, {'Sugar': 'O'}, {'Maple': 'O'}, {'Drive,': 'O'}, {'WPAFB,': 'O'}, {'OH': 'O'}, {'45433.': 'O'}]"
"Steroid pulse therapy was performed, and after three cycles, the ileus symptoms disappeared, and the disturbed visual acuity OU returned to normal.","[{'Steroid': 'I-Entity'}, {'pulse': 'O'}, {'therapy': 'O'}, {'was': 'O'}, {'performed,': 'O'}, {'and': 'O'}, {'after': 'O'}, {'three': 'O'}, {'cycles,': 'O'}, {'the': 'O'}, {'ileus': 'I-Entity'}, {'symptoms': 'O'}, {'disappeared,': 'O'}, {'and': 'O'}, {'the': 'O'}, {'disturbed': 'B-Entity'}, {'visual': 'I-Entity'}, {'acuity': 'I-Entity'}, {'OU': 'O'}, {'returned': 'O'}, {'to': 'O'}, {'normal.': 'O'}]"
"Medium term complications (n=164): 16 patients: 9.75%, 95% CI: 5.9-15.6 (pain 7.32%, inflammation 3.66%, sensitivity disorders 3.05%, granuloma 1.22%,).","[{'Medium': 'O'}, {'term': 'O'}, {'complications': 'O'}, {'(n=164):': 'O'}, {'16': 'O'}, {'patients:': 'O'}, {'9.75%,': 'O'}, {'95%': 'O'}, {'CI:': 'O'}, {'5.9-15.6': 'O'}, {'(pain': 'O'}, {'7.32%,': 'O'}, {'inflammation': 'I-Entity'}, {'3.66%,': 'O'}, {'sensitivity': 'B-Entity'}, {'disorders': 'I-Entity'}, {'3.05%,': 'O'}, {'granuloma': 'I-Entity'}, {'1.22%,).': 'O'}]"
"The histopathologic findings of the 60 patients showed that 37 (61.7%) had identifiable types of lacrimal inflammation including 10 with Sjogren's syndrome, seven with sarcoidal reaction, six with feature of granulomatosis with polyangiitis (formerly known as Wegener's granulomatosis), five with lymphoma, two with sclerosing inflammation, two with IgG4-related dacryoadenitis, and one patient each with infectious dacryoadenitis, myoepithelial carcinoma, xanthogranuloma, eosinophilic angiocentric fibrosis, and eosinophilic allergic granulomatous nodule.","[{'The': 'O'}, {'histopathologic': 'O'}, {'findings': 'O'}, {'of': 'O'}, {'the': 'O'}, {'60': 'O'}, {'patients': 'O'}, {'showed': 'O'}, {'that': 'O'}, {'37': 'O'}, {'(61.7%)': 'O'}, {'had': 'O'}, {'identifiable': 'O'}, {'types': 'O'}, {'of': 'O'}, {'lacrimal': 'B-Entity'}, {'inflammation': 'I-Entity'}, {'including': 'O'}, {'10': 'O'}, {'with': 'O'}, {""Sjogren's"": 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'seven': 'O'}, {'with': 'O'}, {'sarcoidal': 'B-Entity'}, {'reaction,': 'I-Entity'}, {'six': 'O'}, {'with': 'O'}, {'feature': 'O'}, {'of': 'O'}, {'granulomatosis': 'B-Entity'}, {'with': 'O'}, {'polyangiitis': 'I-Entity'}]"
Twenty-five patients with PSS who underwent renal biopsies from two renal units in Scotland between 1978 and 2013 were identified from renal biopsy database.,"[{'Twenty-five': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'PSS': 'I-Entity'}, {'who': 'O'}, {'underwent': 'O'}, {'renal': 'O'}, {'biopsies': 'O'}, {'from': 'O'}, {'two': 'O'}, {'renal': 'O'}, {'units': 'O'}, {'in': 'O'}, {'Scotland': 'O'}, {'between': 'O'}, {'1978': 'O'}, {'and': 'O'}, {'2013': 'O'}, {'were': 'O'}, {'identified': 'O'}, {'from': 'O'}, {'renal': 'O'}, {'biopsy': 'O'}, {'database.': 'O'}]"
These results remained after 3 different sensitivity analyses.,"[{'These': 'O'}, {'results': 'O'}, {'remained': 'O'}, {'after': 'O'}, {'3': 'O'}, {'different': 'O'}, {'sensitivity': 'O'}, {'analyses.': 'O'}]"
"In recent years, Burn Center has evolved to become a ""wound intensive care unit"" treating disease processes other than those due to thermal injury.","[{'In': 'O'}, {'recent': 'O'}, {'years,': 'O'}, {'Burn': 'O'}, {'Center': 'O'}, {'has': 'O'}, {'evolved': 'O'}, {'to': 'O'}, {'become': 'O'}, {'a': 'O'}, {'""wound': 'O'}, {'intensive': 'O'}, {'care': 'O'}, {'unit""': 'O'}, {'treating': 'O'}, {'disease': 'O'}, {'processes': 'O'}, {'other': 'O'}, {'than': 'O'}, {'those': 'O'}, {'due': 'O'}, {'to': 'O'}, {'thermal': 'B-Entity'}, {'injury.': 'I-Entity'}]"
"Distinct microRNA expression patterns are associated with salivary gland inflammation and dysfunction in patients with SS, and microRNA represent a novel group of potential biomarkers.20892, USA.cirrhosis overlap syndrome and Sjogren syndrome: A case report.","[{'Distinct': 'O'}, {'microRNA': 'O'}, {'expression': 'O'}, {'patterns': 'O'}, {'are': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'salivary': 'O'}, {'gland': 'O'}, {'inflammation': 'I-Entity'}, {'and': 'O'}, {'dysfunction': 'I-Entity'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'SS,': 'I-Entity'}, {'and': 'O'}, {'microRNA': 'O'}, {'represent': 'O'}, {'a': 'O'}, {'novel': 'O'}, {'group': 'O'}, {'of': 'O'}, {'potential': 'O'}, {'biomarkers.20892,': 'O'}, {'USA.cirrhosis': 'O'}, {'overlap': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'Sjogren': 'I-Entity'}, {'syndrome:': 'I-Entity'}, {'A': 'O'}, {'case': 'O'}, {'report.': 'O'}]"
"Accordingly, Sema5A stimulation caused significant up-regulation of T-bet and retinoic acid receptor-related orphan nuclear receptor ≈í‚â•t levels in T cells.","[{'Accordingly,': 'O'}, {'Sema5A': 'I-Entity'}, {'stimulation': 'O'}, {'caused': 'O'}, {'significant': 'O'}, {'up-regulation': 'O'}, {'of': 'O'}, {'T-bet': 'O'}, {'and': 'O'}, {'retinoic': 'B-Entity'}, {'acid': 'I-Entity'}, {'receptor-related': 'O'}, {'orphan': 'O'}, {'nuclear': 'O'}, {'receptor': 'O'}, {'≈í‚â•t': 'O'}, {'levels': 'O'}, {'in': 'O'}, {'T': 'O'}, {'cells.': 'O'}]"
The diagnosis relies on renal biopsy findings of haphazardly arranged fibrils in all glomerular compartments and distinction from other forms of fibrillary glomerulopathies such as renal amyloidosis and immunotactoid glomerulopathy.,"[{'The': 'O'}, {'diagnosis': 'O'}, {'relies': 'O'}, {'on': 'O'}, {'renal': 'O'}, {'biopsy': 'O'}, {'findings': 'O'}, {'of': 'O'}, {'haphazardly': 'O'}, {'arranged': 'O'}, {'fibrils': 'O'}, {'in': 'O'}, {'all': 'O'}, {'glomerular': 'O'}, {'compartments': 'O'}, {'and': 'O'}, {'distinction': 'O'}, {'from': 'O'}, {'other': 'O'}, {'forms': 'O'}, {'of': 'O'}, {'fibrillary': 'B-Entity'}, {'glomerulopathies': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'renal': 'B-Entity'}, {'amyloidosis': 'I-Entity'}, {'and': 'O'}, {'immunotactoid': 'B-Entity'}, {'glomerulopathy.': 'I-Entity'}]"
"In primary SS, functional impairment was significantly associated with physical fatigue (P < 0.0001, R(2) = 0.3), pain (P < 0.0001, R(2) = 0.3), depression (P < 0.0001, R(2) = 0.3), total symptom burden (P < 0.0001, R(2) = 0.3), systemic disease activity (P = 0.002, R(2) = 0.15), quality of life (P < 0.0001, R(2) = 0.3), dryness (P = 0.002, R(2) = 0.12), daytime somnolence (P = 0.02, R(2) = 0.08), anxiety score (P = 0.03, R(2) = 0.07), and CRP level (P = 0.04, R(2) = 0.06).","[{'In': 'O'}, {'primary': 'O'}, {'SS,': 'I-Entity'}, {'functional': 'O'}, {'impairment': 'I-Entity'}, {'was': 'O'}, {'significantly': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'physical': 'O'}, {'fatigue': 'I-Entity'}, {'(P': 'O'}, {'<': 'O'}, {'0.0001,': 'O'}, {'R(2)': 'O'}, {'=': 'O'}, {'0.3),': 'O'}, {'pain': 'I-Entity'}, {'(P': 'O'}, {'<': 'O'}, {'0.0001,': 'O'}, {'R(2)': 'O'}, {'=': 'O'}, {'0.3),': 'O'}, {'depression': 'I-Entity'}, {'(P': 'O'}, {'<': 'O'}, {'0.0001,': 'O'}, {'R(2)': 'O'}]"
"Depending on the underlying disease, various thoracic compartments can be involved but interstitial lung disease is a major contributor to morbidity and mortality.","[{'Depending': 'O'}, {'on': 'O'}, {'the': 'O'}, {'underlying': 'O'}, {'disease,': 'O'}, {'various': 'O'}, {'thoracic': 'O'}, {'compartments': 'O'}, {'can': 'O'}, {'be': 'O'}, {'involved': 'O'}, {'but': 'O'}, {'interstitial': 'B-Entity'}, {'lung': 'I-Entity'}, {'disease': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'major': 'O'}, {'contributor': 'O'}, {'to': 'O'}, {'morbidity': 'O'}, {'and': 'O'}, {'mortality.': 'O'}]"
"Therefore, biomarkers that have both high sensitivity and high specificity for diagnosis, reflect disease activity and predict drug response are necessary.","[{'Therefore,': 'O'}, {'biomarkers': 'O'}, {'that': 'O'}, {'have': 'O'}, {'both': 'O'}, {'high': 'O'}, {'sensitivity': 'O'}, {'and': 'O'}, {'high': 'O'}, {'specificity': 'O'}, {'for': 'O'}, {'diagnosis,': 'O'}, {'reflect': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'and': 'O'}, {'predict': 'O'}, {'drug': 'O'}, {'response': 'O'}, {'are': 'O'}, {'necessary.': 'O'}]"
The use of composite measures might increase our ability to diagnose and evaluate disease activity and cumulative irreversible organ injury in this disease.,"[{'The': 'O'}, {'use': 'O'}, {'of': 'O'}, {'composite': 'O'}, {'measures': 'O'}, {'might': 'O'}, {'increase': 'O'}, {'our': 'O'}, {'ability': 'O'}, {'to': 'O'}, {'diagnose': 'O'}, {'and': 'O'}, {'evaluate': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'and': 'O'}, {'cumulative': 'O'}, {'irreversible': 'O'}, {'organ': 'B-Entity'}, {'injury': 'I-Entity'}, {'in': 'O'}, {'this': 'O'}, {'disease.': 'O'}]"
Plaque formation and high IMT levels were detected by ultrasound in 41(69.5%) out of the 59 pSS patients.,"[{'Plaque': 'I-Entity'}, {'formation': 'O'}, {'and': 'O'}, {'high': 'O'}, {'IMT': 'O'}, {'levels': 'O'}, {'were': 'O'}, {'detected': 'O'}, {'by': 'O'}, {'ultrasound': 'O'}, {'in': 'O'}, {'41(69.5%)': 'O'}, {'out': 'O'}, {'of': 'O'}, {'the': 'O'}, {'59': 'O'}, {'pSS': 'I-Entity'}, {'patients.': 'O'}]"
"These cases led to the question of whether there are other such cases, and thus, an exhaustive literature search was conducted.","[{'These': 'O'}, {'cases': 'O'}, {'led': 'O'}, {'to': 'O'}, {'the': 'O'}, {'question': 'O'}, {'of': 'O'}, {'whether': 'O'}, {'there': 'O'}, {'are': 'O'}, {'other': 'O'}, {'such': 'O'}, {'cases,': 'O'}, {'and': 'O'}, {'thus,': 'O'}, {'an': 'O'}, {'exhaustive': 'O'}, {'literature': 'O'}, {'search': 'O'}, {'was': 'O'}, {'conducted.': 'O'}]"
"In this study, our aim is to determine if there is any differences in AS and left ventricular function between patients diagnosed as SS and healthy control groups.","[{'In': 'O'}, {'this': 'O'}, {'study,': 'O'}, {'our': 'O'}, {'aim': 'O'}, {'is': 'O'}, {'to': 'O'}, {'determine': 'O'}, {'if': 'O'}, {'there': 'O'}, {'is': 'O'}, {'any': 'O'}, {'differences': 'O'}, {'in': 'O'}, {'AS': 'I-Entity'}, {'and': 'O'}, {'left': 'O'}, {'ventricular': 'O'}, {'function': 'O'}, {'between': 'O'}, {'patients': 'O'}, {'diagnosed': 'O'}, {'as': 'O'}, {'SS': 'I-Entity'}, {'and': 'O'}, {'healthy': 'O'}, {'control': 'O'}, {'groups.': 'O'}]"
"First, it must be demonstrated that a potential IgG4-RD case has involvement of at least one of 11 possible organs in a manner consistent with IgG4-RD.","[{'First,': 'O'}, {'it': 'O'}, {'must': 'O'}, {'be': 'O'}, {'demonstrated': 'O'}, {'that': 'O'}, {'a': 'O'}, {'potential': 'O'}, {'IgG4-RD': 'B-Entity'}, {'case': 'O'}, {'has': 'O'}, {'involvement': 'O'}, {'of': 'O'}, {'at': 'O'}, {'least': 'O'}, {'one': 'O'}, {'of': 'O'}, {'11': 'O'}, {'possible': 'O'}, {'organs': 'O'}, {'in': 'O'}, {'a': 'O'}, {'manner': 'O'}, {'consistent': 'O'}, {'with': 'O'}, {'IgG4-RD.': 'B-Entity'}]"
The mean ages were 60.7 years in RA cases and 64.6 years in non-RA controls.,"[{'The': 'O'}, {'mean': 'O'}, {'ages': 'O'}, {'were': 'O'}, {'60.7': 'O'}, {'years': 'O'}, {'in': 'O'}, {'RA': 'I-Entity'}, {'cases': 'O'}, {'and': 'O'}, {'64.6': 'O'}, {'years': 'O'}, {'in': 'O'}, {'non-RA': 'O'}, {'controls.': 'O'}]"
Serum and urine calcium concentration should be measured in addition to routine laboratory test.epub@benthamscience.net.Shanghai.,"[{'Serum': 'O'}, {'and': 'O'}, {'urine': 'O'}, {'calcium': 'I-Entity'}, {'concentration': 'O'}, {'should': 'O'}, {'be': 'O'}, {'measured': 'O'}, {'in': 'O'}, {'addition': 'O'}, {'to': 'O'}, {'routine': 'O'}, {'laboratory': 'O'}, {'test.epub@benthamscience.net.Shanghai.': 'O'}]"
"Thus, localized anti-IL17 therapy may be effective in preventing glandular dysfunction.Nguyen@pathology.ufl.edubut only inefficiently promotes ectopic B-cell differentiation.","[{'Thus,': 'O'}, {'localized': 'O'}, {'anti-IL17': 'O'}, {'therapy': 'O'}, {'may': 'O'}, {'be': 'O'}, {'effective': 'O'}, {'in': 'O'}, {'preventing': 'O'}, {'glandular': 'B-Entity'}, {'dysfunction.Nguyen@pathology.ufl.edubut': 'I-Entity'}, {'only': 'O'}, {'inefficiently': 'O'}, {'promotes': 'O'}, {'ectopic': 'O'}, {'B-cell': 'O'}, {'differentiation.': 'O'}]"
