sentances,predictions
Nearly 7% of the general population have chronic neuropathic pain responsible for severe quality-of-life impairments.,"[{'Nearly': 'O'}, {'7%': 'O'}, {'of': 'O'}, {'the': 'O'}, {'general': 'O'}, {'population': 'O'}, {'have': 'O'}, {'chronic': 'B-Entity'}, {'neuropathic': 'I-Entity'}, {'pain': 'I-Entity'}, {'responsible': 'O'}, {'for': 'O'}, {'severe': 'O'}, {'quality-of-life': 'O'}, {'impairments.': 'O'}]"
"Juvenile systemic lupus erythematosus with or without associated antiphospholipid syndrome; juvenile dermatomyositis; sclerodermiform syndromes, including systemic and localized sclerodermas and eosinophilic fasciitis; mixed connective tissue disease; and Sjogren syndrome are the disorders that affect children most frequently.","[{'Juvenile': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus': 'I-Entity'}, {'with': 'O'}, {'or': 'O'}, {'without': 'O'}, {'associated': 'O'}, {'antiphospholipid': 'B-Entity'}, {'syndrome;': 'I-Entity'}, {'juvenile': 'B-Entity'}, {'dermatomyositis;': 'I-Entity'}, {'sclerodermiform': 'B-Entity'}, {'syndromes,': 'I-Entity'}, {'including': 'O'}, {'systemic': 'O'}, {'and': 'O'}, {'localized': 'O'}, {'sclerodermas': 'I-Entity'}, {'and': 'O'}, {'eosinophilic': 'B-Entity'}, {'fasciitis;': 'I-Entity'}, {'mixed': 'O'}, {'connective': 'I-Entity'}]"
FLC levels can be used as a biomarker for systemic disease activity and monitoring treatment responses.,"[{'FLC': 'O'}, {'levels': 'O'}, {'can': 'O'}, {'be': 'O'}, {'used': 'O'}, {'as': 'O'}, {'a': 'O'}, {'biomarker': 'O'}, {'for': 'O'}, {'systemic': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'and': 'O'}, {'monitoring': 'O'}, {'treatment': 'O'}, {'responses.': 'O'}]"
"He was diagnosed with autoimmune hepatitis, polymyositis and Sjogrens syndrome and received combined antiretroviral therapy (cART); however, the laboratory abnormalities persisted.","[{'He': 'O'}, {'was': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'autoimmune': 'B-Entity'}, {'hepatitis,': 'I-Entity'}, {'polymyositis': 'I-Entity'}, {'and': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'received': 'O'}, {'combined': 'O'}, {'antiretroviral': 'O'}, {'therapy': 'O'}, {'(cART);': 'O'}, {'however,': 'O'}, {'the': 'O'}, {'laboratory': 'O'}, {'abnormalities': 'O'}, {'persisted.': 'O'}]"
"To investigate by laser scanning confocal microscopy (LSCM) the density of presumed epithelial, presumed goblet, and presumed inflammatory cells in the tarsal conjunctiva of healthy young and older subjects and in patients with Sjogrens syndrome (SS).","[{'To': 'O'}, {'investigate': 'O'}, {'by': 'O'}, {'laser': 'O'}, {'scanning': 'O'}, {'confocal': 'O'}, {'microscopy': 'O'}, {'(LSCM)': 'O'}, {'the': 'O'}, {'density': 'O'}, {'of': 'O'}, {'presumed': 'O'}, {'epithelial,': 'O'}, {'presumed': 'O'}, {'goblet,': 'O'}, {'and': 'O'}, {'presumed': 'O'}, {'inflammatory': 'O'}, {'cells': 'O'}, {'in': 'O'}, {'the': 'O'}, {'tarsal': 'O'}, {'conjunctiva': 'O'}, {'of': 'O'}, {'healthy': 'O'}, {'young': 'O'}, {'and': 'O'}, {'older': 'O'}, {'subjects': 'O'}, {'and': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS).': 'O'}]"
The morphometric analysis of confocal images demonstrated at month 1 an improvement of nerve tortuosity in group 2; after 3 months both groups showed a significant improvement versus baseline.,"[{'The': 'O'}, {'morphometric': 'O'}, {'analysis': 'O'}, {'of': 'O'}, {'confocal': 'O'}, {'images': 'O'}, {'demonstrated': 'O'}, {'at': 'O'}, {'month': 'O'}, {'1': 'O'}, {'an': 'O'}, {'improvement': 'O'}, {'of': 'O'}, {'nerve': 'O'}, {'tortuosity': 'I-Entity'}, {'in': 'O'}, {'group': 'O'}, {'2;': 'O'}, {'after': 'O'}, {'3': 'O'}, {'months': 'O'}, {'both': 'O'}, {'groups': 'O'}, {'showed': 'O'}, {'a': 'O'}, {'significant': 'O'}, {'improvement': 'O'}, {'versus': 'O'}, {'baseline.': 'O'}]"
Potential precursors of pathological infiltrates form in the lacrimal glands by the time of sexual maturity.,"[{'Potential': 'O'}, {'precursors': 'O'}, {'of': 'O'}, {'pathological': 'O'}, {'infiltrates': 'O'}, {'form': 'O'}, {'in': 'O'}, {'the': 'O'}, {'lacrimal': 'O'}, {'glands': 'O'}, {'by': 'O'}, {'the': 'O'}, {'time': 'O'}, {'of': 'O'}, {'sexual': 'O'}, {'maturity.': 'O'}]"
"The presence of multi-system involvement, evidence of inflammation and lack of any obvious cause should alert a clinician to the possibility of CTD.","[{'The': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'multi-system': 'O'}, {'involvement,': 'O'}, {'evidence': 'O'}, {'of': 'O'}, {'inflammation': 'I-Entity'}, {'and': 'O'}, {'lack': 'O'}, {'of': 'O'}, {'any': 'O'}, {'obvious': 'O'}, {'cause': 'O'}, {'should': 'O'}, {'alert': 'O'}, {'a': 'O'}, {'clinician': 'O'}, {'to': 'O'}, {'the': 'O'}, {'possibility': 'O'}, {'of': 'O'}, {'CTD.': 'I-Entity'}]"
Keratoconjunctivitis sicca represents a progressive deterioration of ocular surface produced by a deficient secretion of lachrymal film (quantitative disorder) or excessive tear evaporation (qualitative disorder).,"[{'Keratoconjunctivitis': 'B-Entity'}, {'sicca': 'I-Entity'}, {'represents': 'O'}, {'a': 'O'}, {'progressive': 'O'}, {'deterioration': 'B-Entity'}, {'of': 'O'}, {'ocular': 'I-Entity'}, {'surface': 'I-Entity'}, {'produced': 'O'}, {'by': 'O'}, {'a': 'O'}, {'deficient': 'O'}, {'secretion': 'O'}, {'of': 'O'}, {'lachrymal': 'O'}, {'film': 'O'}, {'(quantitative': 'O'}, {'disorder)': 'O'}, {'or': 'O'}, {'excessive': 'O'}, {'tear': 'O'}, {'evaporation': 'O'}, {'(qualitative': 'O'}, {'disorder).': 'O'}]"
"Physical examination showed malar rash, V-sign, periungual erythema, and mechanic hands.","[{'Physical': 'O'}, {'examination': 'O'}, {'showed': 'O'}, {'malar': 'B-Entity'}, {'rash,': 'I-Entity'}, {'V-sign,': 'O'}, {'periungual': 'B-Entity'}, {'erythema,': 'I-Entity'}, {'and': 'O'}, {'mechanic': 'B-Entity'}, {'hands.': 'I-Entity'}]"
"Many participants perceived a poor understanding of pSS amongst physicians, leading to emotional distress and difficulties obtaining a diagnosis.","[{'Many': 'O'}, {'participants': 'O'}, {'perceived': 'O'}, {'a': 'O'}, {'poor': 'O'}, {'understanding': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'amongst': 'O'}, {'physicians,': 'O'}, {'leading': 'O'}, {'to': 'O'}, {'emotional': 'O'}, {'distress': 'I-Entity'}, {'and': 'O'}, {'difficulties': 'O'}, {'obtaining': 'O'}, {'a': 'O'}, {'diagnosis.': 'O'}]"
The aim of this study was to evaluate the relationship between arterial stiffness and pSS.,"[{'The': 'O'}, {'aim': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'relationship': 'O'}, {'between': 'O'}, {'arterial': 'O'}, {'stiffness': 'O'}, {'and': 'O'}, {'pSS.': 'O'}]"
This is an independent study of the subjective use and efficacy of topical treatments used by members of the British Sjogrens Syndrome Association (BSSA) related to product viscosity.,"[{'This': 'O'}, {'is': 'O'}, {'an': 'O'}, {'independent': 'O'}, {'study': 'O'}, {'of': 'O'}, {'the': 'O'}, {'subjective': 'O'}, {'use': 'O'}, {'and': 'O'}, {'efficacy': 'O'}, {'of': 'O'}, {'topical': 'O'}, {'treatments': 'O'}, {'used': 'O'}, {'by': 'O'}, {'members': 'O'}, {'of': 'O'}, {'the': 'O'}, {'British': 'O'}, {'Sjogrens': 'B-Entity'}, {'Syndrome': 'I-Entity'}, {'Association': 'O'}, {'(BSSA)': 'O'}, {'related': 'O'}, {'to': 'O'}, {'product': 'O'}, {'viscosity.': 'O'}]"
"For Permissions, please email: journals.permissions@oup.com.2015 May 3.during monoclonal antibody therapy of Crohn's disease].","[{'For': 'O'}, {'Permissions,': 'O'}, {'please': 'O'}, {'email:': 'O'}, {'journals.permissions@oup.com.2015': 'O'}, {'May': 'O'}, {'3.during': 'O'}, {'monoclonal': 'O'}, {'antibody': 'O'}, {'therapy': 'O'}, {'of': 'O'}, {""Crohn's"": 'B-Entity'}, {'disease].': 'I-Entity'}]"
"Other causes of HBI were as follows: secondary liver diseases (n = 11, 0.7%), SSc-related HBI (n = 7, 0.4%), nodular regenerative hyperplasia (n = 3, 0.2%), liver cirrhosis (n = 3, 0.2%), and HBI of unknown origin (n = 2, 0.1%).","[{'Other': 'O'}, {'causes': 'O'}, {'of': 'O'}, {'HBI': 'I-Entity'}, {'were': 'O'}, {'as': 'O'}, {'follows:': 'O'}, {'secondary': 'O'}, {'liver': 'B-Entity'}, {'diseases': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}, {'11,': 'O'}, {'0.7%),': 'O'}, {'SSc-related': 'I-Entity'}, {'HBI': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}, {'7,': 'O'}, {'0.4%),': 'O'}, {'nodular': 'B-Entity'}, {'regenerative': 'I-Entity'}, {'hyperplasia': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}, {'3,': 'O'}, {'0.2%),': 'O'}, {'liver': 'B-Entity'}, {'cirrhosis': 'I-Entity'}]"
"For 15 patients undergoing ultrasound examination only, 11 (73%) had SS findings, but all 15 had SS findings on MRSIAL.","[{'For': 'O'}, {'15': 'O'}, {'patients': 'O'}, {'undergoing': 'O'}, {'ultrasound': 'O'}, {'examination': 'O'}, {'only,': 'O'}, {'11': 'O'}, {'(73%)': 'O'}, {'had': 'O'}, {'SS': 'I-Entity'}, {'findings,': 'O'}, {'but': 'O'}, {'all': 'O'}, {'15': 'O'}, {'had': 'O'}, {'SS': 'I-Entity'}, {'findings': 'O'}, {'on': 'O'}, {'MRSIAL.': 'O'}]"
"Frequently involved domains at diagnosis were the biological (96%) followed by the constitutional (68%), glandular (44%), articular (44%), cutaneous domains (28%), renal (16%), and central nervous system (12%).","[{'Frequently': 'O'}, {'involved': 'O'}, {'domains': 'O'}, {'at': 'O'}, {'diagnosis': 'O'}, {'were': 'O'}, {'the': 'O'}, {'biological': 'O'}, {'(96%)': 'O'}, {'followed': 'O'}, {'by': 'O'}, {'the': 'O'}, {'constitutional': 'O'}, {'(68%),': 'O'}, {'glandular': 'O'}, {'(44%),': 'O'}, {'articular': 'O'}, {'(44%),': 'O'}, {'cutaneous': 'O'}, {'domains': 'O'}, {'(28%),': 'O'}, {'renal': 'O'}, {'(16%),': 'O'}, {'and': 'O'}, {'central': 'O'}, {'nervous': 'O'}, {'system': 'O'}, {'(12%).': 'O'}]"
"There were also statistically significant differences of positive anti-Smith antibodies in renal damage, arthritis, photosensitization, oral ulcers, hematological abnormalities and serositis (p<0.05) and of positive anti-Rib antibodies in renal damage, arthritis, photosensitization, malar rash, hematological abnormalities and serositis (p<0.05).","[{'There': 'O'}, {'were': 'O'}, {'also': 'O'}, {'statistically': 'O'}, {'significant': 'O'}, {'differences': 'O'}, {'of': 'O'}, {'positive': 'O'}, {'anti-Smith': 'O'}, {'antibodies': 'O'}, {'in': 'O'}, {'renal': 'B-Entity'}, {'damage,': 'I-Entity'}, {'arthritis,': 'I-Entity'}, {'photosensitization,': 'I-Entity'}, {'oral': 'B-Entity'}, {'ulcers,': 'I-Entity'}, {'hematological': 'B-Entity'}, {'abnormalities': 'I-Entity'}, {'and': 'O'}, {'serositis': 'I-Entity'}, {'(p<0.05)': 'O'}, {'and': 'O'}, {'of': 'O'}, {'positive': 'O'}, {'anti-Rib': 'O'}, {'antibodies': 'O'}, {'in': 'O'}, {'renal': 'B-Entity'}, {'damage,': 'I-Entity'}, {'arthritis,': 'I-Entity'}]"
"Additionally, some of the studies identified splenomegaly, low C3 serum levels, lymphopenia and neutropenia as significant prognostic factors.","[{'Additionally,': 'O'}, {'some': 'O'}, {'of': 'O'}, {'the': 'O'}, {'studies': 'O'}, {'identified': 'O'}, {'splenomegaly,': 'I-Entity'}, {'low': 'O'}, {'C3': 'O'}, {'serum': 'O'}, {'levels,': 'O'}, {'lymphopenia': 'I-Entity'}, {'and': 'O'}, {'neutropenia': 'I-Entity'}, {'as': 'O'}, {'significant': 'O'}, {'prognostic': 'O'}, {'factors.': 'O'}]"
"This review provides details on the main epidemiological features regarding NHL incidence in AD, the pathogenetic factors that favour lymphoma onset and some recent advances in therapeutic approaches that are effective in both autoimmune and malignant lymphoproliferative disorders.corrado.tarella@unito.itDec 4.susceptibility to rheumatoid arthritis.","[{'This': 'O'}, {'review': 'O'}, {'provides': 'O'}, {'details': 'O'}, {'on': 'O'}, {'the': 'O'}, {'main': 'O'}, {'epidemiological': 'O'}, {'features': 'O'}, {'regarding': 'O'}, {'NHL': 'I-Entity'}, {'incidence': 'O'}, {'in': 'O'}, {'AD,': 'I-Entity'}, {'the': 'O'}, {'pathogenetic': 'O'}, {'factors': 'O'}, {'that': 'O'}, {'favour': 'O'}, {'lymphoma': 'I-Entity'}, {'onset': 'O'}, {'and': 'O'}, {'some': 'O'}, {'recent': 'O'}, {'advances': 'O'}, {'in': 'O'}, {'therapeutic': 'O'}, {'approaches': 'O'}, {'that': 'O'}, {'are': 'O'}, {'effective': 'O'}, {'in': 'O'}, {'both': 'O'}, {'autoimmune': 'B-Entity'}, {'and': 'I-Entity'}, {'malignant': 'I-Entity'}, {'lymphoproliferative': 'I-Entity'}, {'disorders.corrado.tarella@unito.itDec': 'I-Entity'}]"
"To the best of our knowledge, this is the first report of fluocinolone acetonide intravitreal therapy in a patient with corneal disease.","[{'To': 'O'}, {'the': 'O'}, {'best': 'O'}, {'of': 'O'}, {'our': 'O'}, {'knowledge,': 'O'}, {'this': 'O'}, {'is': 'O'}, {'the': 'O'}, {'first': 'O'}, {'report': 'O'}, {'of': 'O'}, {'fluocinolone': 'B-Entity'}, {'acetonide': 'I-Entity'}, {'intravitreal': 'O'}, {'therapy': 'O'}, {'in': 'O'}, {'a': 'O'}, {'patient': 'O'}, {'with': 'O'}, {'corneal': 'B-Entity'}, {'disease.': 'I-Entity'}]"
"Other features - Arthralgias (91%), arthritis (42%), mucositis (38%), Neuropathy (30%), skin rash (20%) cytopenias (19%), Erosive arthritis (10%), interstitial lung disease (10%) and Raynaud Phenomenon (10%).","[{'Other': 'O'}, {'features': 'O'}, {'-': 'O'}, {'Arthralgias': 'I-Entity'}, {'(91%),': 'O'}, {'arthritis': 'I-Entity'}, {'(42%),': 'O'}, {'mucositis': 'I-Entity'}, {'(38%),': 'O'}, {'Neuropathy': 'I-Entity'}, {'(30%),': 'O'}, {'skin': 'B-Entity'}, {'rash': 'I-Entity'}, {'(20%)': 'O'}, {'cytopenias': 'I-Entity'}, {'(19%),': 'O'}, {'Erosive': 'B-Entity'}, {'arthritis': 'I-Entity'}]"
"Primary Sjogrens syndrome (PSS) is a systemic autoimmune disorder characterized by chronic inflammation of exocrine glands such as the lachrymal and salivary glands, leading to xerophthalmia and xerostomia.","[{'Primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(PSS)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'systemic': 'O'}, {'autoimmune': 'B-Entity'}, {'disorder': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'chronic': 'O'}, {'inflammation': 'I-Entity'}, {'of': 'O'}, {'exocrine': 'O'}, {'glands': 'O'}, {'such': 'O'}, {'as': 'O'}, {'the': 'O'}, {'lachrymal': 'O'}, {'and': 'O'}, {'salivary': 'O'}, {'glands,': 'O'}, {'leading': 'O'}, {'to': 'O'}, {'xerophthalmia': 'I-Entity'}, {'and': 'O'}, {'xerostomia.': 'I-Entity'}]"
The inter-observer agreement was satisfactory when the samples were stratified as consistent and non-consistent with the final diagnosis of pSS (median ≈í‚à´ =0.75; mean ≈í‚à´ =0.70).,"[{'The': 'O'}, {'inter-observer': 'O'}, {'agreement': 'O'}, {'was': 'O'}, {'satisfactory': 'O'}, {'when': 'O'}, {'the': 'O'}, {'samples': 'O'}, {'were': 'O'}, {'stratified': 'O'}, {'as': 'O'}, {'consistent': 'O'}, {'and': 'O'}, {'non-consistent': 'O'}, {'with': 'O'}, {'the': 'O'}, {'final': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'(median': 'O'}, {'≈í‚à´': 'O'}, {'=0.75;': 'O'}, {'mean': 'O'}, {'≈í‚à´': 'O'}, {'=0.70).': 'O'}]"
Sjogren's syndrome(SS) is defined as a slowly processing autoimmune inflammatory exocrinopathy affecting the salivary and lachrymal glands.,"[{""Sjogren's"": 'B-Entity'}, {'syndrome(SS)': 'I-Entity'}, {'is': 'O'}, {'defined': 'O'}, {'as': 'O'}, {'a': 'O'}, {'slowly': 'O'}, {'processing': 'O'}, {'autoimmune': 'B-Entity'}, {'inflammatory': 'I-Entity'}, {'exocrinopathy': 'I-Entity'}, {'affecting': 'O'}, {'the': 'O'}, {'salivary': 'O'}, {'and': 'O'}, {'lachrymal': 'O'}, {'glands.': 'O'}]"
"Biopsy is a necessary examination to decrease or avoid misdiagnosis.China.China.Beijing 100044, China.","[{'Biopsy': 'O'}, {'is': 'O'}, {'a': 'O'}, {'necessary': 'O'}, {'examination': 'O'}, {'to': 'O'}, {'decrease': 'O'}, {'or': 'O'}, {'avoid': 'O'}, {'misdiagnosis.China.China.Beijing': 'O'}, {'100044,': 'I-Entity'}, {'China.': 'O'}]"
"Elevated levels of ≈í‚â•-globulins contain autoantibodies directed against nonspecific antigens such as rheumatoid factor, antinuclear antibodies, and cellular antigens SS-A/Ro and SS-B/La.","[{'Elevated': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'≈í‚â•-globulins': 'O'}, {'contain': 'O'}, {'autoantibodies': 'O'}, {'directed': 'O'}, {'against': 'O'}, {'nonspecific': 'O'}, {'antigens': 'O'}, {'such': 'O'}, {'as': 'O'}, {'rheumatoid': 'O'}, {'factor,': 'O'}, {'antinuclear': 'O'}, {'antibodies,': 'O'}, {'and': 'O'}, {'cellular': 'O'}, {'antigens': 'O'}, {'SS-A/Ro': 'O'}, {'and': 'O'}]"
Her symptoms responded well to intravenous methylprednisolone.,"[{'Her': 'O'}, {'symptoms': 'O'}, {'responded': 'O'}, {'well': 'O'}, {'to': 'O'}, {'intravenous': 'O'}, {'methylprednisolone.': 'I-Entity'}]"
Treatment by subcutaneous tocilizumab (TCZ) 162‚Äö√Ñ√§mg every two weeks was introduced.,"[{'Treatment': 'O'}, {'by': 'O'}, {'subcutaneous': 'O'}, {'tocilizumab': 'I-Entity'}, {'(TCZ)': 'O'}, {'162‚Äö√Ñ√§mg': 'O'}, {'every': 'O'}, {'two': 'O'}, {'weeks': 'O'}, {'was': 'O'}, {'introduced.': 'O'}]"
"Our data suggest a possible pathogenic/prognostic significance of ASCA in pSS.School of Medicine, University of L'Aquila; and Department of Medicine, ASL1 Avezzano-Sulmona-L'Aquila, Italy.School of Medicine, University of L'Aquila, Italy.roberto.gerli@unipg.it.","[{'Our': 'O'}, {'data': 'O'}, {'suggest': 'O'}, {'a': 'O'}, {'possible': 'O'}, {'pathogenic/prognostic': 'O'}, {'significance': 'O'}, {'of': 'O'}, {'ASCA': 'O'}, {'in': 'O'}, {'pSS.School': 'O'}, {'of': 'O'}, {'Medicine,': 'O'}, {'University': 'O'}, {'of': 'O'}, {""L'Aquila;"": 'O'}, {'and': 'O'}, {'Department': 'O'}, {'of': 'O'}, {'Medicine,': 'O'}, {'ASL1': 'O'}, {""Avezzano-Sulmona-L'Aquila,"": 'O'}, {'Italy.School': 'O'}, {'of': 'O'}, {'Medicine,': 'O'}, {'University': 'O'}, {'of': 'O'}, {""L'Aquila,"": 'O'}]"
"Demographics, clinical/laboratory features, classical risk factors for atherosclerosis and osteoporosis (OP) were recorded.","[{'Demographics,': 'O'}, {'clinical/laboratory': 'O'}, {'features,': 'O'}, {'classical': 'O'}, {'risk': 'O'}, {'factors': 'O'}, {'for': 'O'}, {'atherosclerosis': 'I-Entity'}, {'and': 'O'}, {'osteoporosis': 'I-Entity'}, {'(OP)': 'O'}, {'were': 'O'}, {'recorded.': 'O'}]"
"Diagnosis was rheumatoid arthritis (RA) in 71/81, psoriatic arthritis in 5, juvenile idiopathic arthritis (JIA) in 2, Sjogren syndrome in 1, undifferentiated polyarthritis in 1, and spondyloarthritis in 1.","[{'Diagnosis': 'O'}, {'was': 'O'}, {'rheumatoid': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'(RA)': 'O'}, {'in': 'O'}, {'71/81,': 'O'}, {'psoriatic': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'in': 'O'}, {'5,': 'O'}, {'juvenile': 'B-Entity'}, {'idiopathic': 'I-Entity'}, {'arthritis': 'I-Entity'}, {'(JIA)': 'O'}, {'in': 'O'}, {'2,': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'in': 'O'}, {'1,': 'O'}, {'undifferentiated': 'O'}, {'polyarthritis': 'I-Entity'}, {'in': 'O'}, {'1,': 'O'}]"
"Novel treatment strategies are available for NMO, but other causes need to be excluded in NMO-IgG-seronegative patients.USA.inflammatory responses in mice.","[{'Novel': 'O'}, {'treatment': 'O'}, {'strategies': 'O'}, {'are': 'O'}, {'available': 'O'}, {'for': 'O'}, {'NMO,': 'I-Entity'}, {'but': 'O'}, {'other': 'O'}, {'causes': 'O'}, {'need': 'O'}, {'to': 'O'}, {'be': 'O'}, {'excluded': 'O'}, {'in': 'O'}, {'NMO-IgG-seronegative': 'I-Entity'}, {'patients.USA.inflammatory': 'O'}, {'responses': 'O'}, {'in': 'O'}, {'mice.': 'O'}]"
"Finally, we will conclude with an update of the clinical manifestations of the disease and with an overview of the future therapies.University of Athens, Greece.Pisa, Italy.Pisa, Italy.with Sjogren's syndrome: a case report.","[{'Finally,': 'O'}, {'we': 'O'}, {'will': 'O'}, {'conclude': 'O'}, {'with': 'O'}, {'an': 'O'}, {'update': 'O'}, {'of': 'O'}, {'the': 'O'}, {'clinical': 'O'}, {'manifestations': 'O'}, {'of': 'O'}, {'the': 'O'}, {'disease': 'O'}, {'and': 'O'}, {'with': 'O'}, {'an': 'O'}, {'overview': 'O'}, {'of': 'O'}, {'the': 'O'}, {'future': 'O'}, {'therapies.University': 'O'}, {'of': 'O'}, {'Athens,': 'O'}, {'Greece.Pisa,': 'O'}, {'Italy.Pisa,': 'O'}, {'Italy.with': 'O'}, {""Sjogren's"": 'B-Entity'}, {'syndrome:': 'I-Entity'}, {'a': 'O'}, {'case': 'O'}, {'report.': 'O'}]"
"In this particular case report, we must underline the clinical presentation of a sicca syndrome as a manifestation of the HIV infection, bearing in mind that, frequently, the differential diagnosis from other diseases, namely the Sjogrens syndrome, is a real challenge.with recurrent abdominal distension.","[{'In': 'O'}, {'this': 'O'}, {'particular': 'O'}, {'case': 'O'}, {'report,': 'O'}, {'we': 'O'}, {'must': 'O'}, {'underline': 'O'}, {'the': 'O'}, {'clinical': 'O'}, {'presentation': 'O'}, {'of': 'O'}, {'a': 'O'}, {'sicca': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'as': 'O'}, {'a': 'O'}, {'manifestation': 'O'}, {'of': 'O'}, {'the': 'O'}, {'HIV': 'B-Entity'}, {'infection,': 'I-Entity'}, {'bearing': 'O'}, {'in': 'O'}, {'mind': 'O'}, {'that,': 'O'}, {'frequently,': 'O'}, {'the': 'O'}, {'differential': 'O'}, {'diagnosis': 'O'}, {'from': 'O'}, {'other': 'O'}, {'diseases,': 'O'}, {'namely': 'O'}, {'the': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'real': 'O'}, {'challenge.with': 'O'}, {'recurrent': 'O'}, {'abdominal': 'B-Entity'}, {'distension.': 'I-Entity'}]"
